,productId,usItemId,productType,title,description,imageUrl,productPageUrl,department,productCategory,customerRating,numReviews,specialOfferBadge,specialOfferText,specialOfferLink,sellerId,sellerName,enableAddToCart,canAddToCart,cta,showPriceAsAvailable,seeAllName,seeAllLink,itemClassId,quantity,brand,geoItemClassification,giftingEligible,wmtgPricePerUnitQuantity,standardUpc,isHeartable,countPerPack,isWMPlusShipping,blitzItem,marketPlaceItem,twoDayShippingEligible,shippingPassEligible,wfsEnabled,pickupDiscountEligible,preOrderAvailable,virtualPack,premiumBrand,is_limited_qty,isLimitedQuantity,initialQuantity,visibleSwatches,primaryOffer.offerId,primaryOffer.offerPrice,primaryOffer.listPrice,primaryOffer.currencyCode,primaryOffer.savingsAmount,primaryOffer.showWasPrice,fulfillment.isS2H,fulfillment.isS2S,fulfillment.isSOI,fulfillment.isPUT,fulfillment.s2SDisplayFlags,inventory.availableOnline,imageProps.src,imageProps.srcSet,studioName,esrb,consoleKstem,fulfillment.s2HDisplayFlags,sourceSystem,ndEligible,ppu.unit,ppu.amount,ppu.currencyCode,variants.variantMeta,variants.variantData,pcsVolumeCapacity,mediaFormat,preOrderAvailableDate,launchDate,primaryOffer.minPrice,primaryOffer.maxPrice,primaryOffer.showMinMaxPrice,mediaLanguage,sellerBadge,bundleType,fulfillment.thresholdAmount,fulfillment.thresholdCurrencyCode,pcsType,minItemCountPerOrder,authors,isbn,mediaRunningTime,inventory.displayFlags,primaryOffer.unitPriceDisplayCondition,mattressType,firmness,mattressComfortLevel,fsaEligible,actors,directors,mediaRating,bookFormat,submapType,isbn10,mattressTopType
125,6YXPSWS4D1MS,799972263,REGULAR,CGH Cute Girls Hairstyles! Styling Head - Black Wavy Hair Doll,"<li>Cute Girls Hairstyles styling heads are superior quality with nylon hair that can be styled over-and-over</li><li>Includes two-sided comb, two hair clips, and other styling accessories</li>",https://i5.walmartimages.com/asr/87b7b96b-6326-4790-9ada-6f404488fb73.3a5b9c77e83293a4923800c0ebb4256b.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/CGH-Cute-Girls-Hairstyles-Styling-Head-Black-Wavy-Hair-Doll/799972263,Toys,Dolls,4.6,39.0,bestseller,Best Seller,sort=best_seller&cat_id=4171_4187_8051423_133047&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,F55CDC31AB754BB68FE0B39041159D63,Walmart.com,True,True,['ATC'],True,Fashion Dolls,sort=new&cat_id=4171_4187_8051423_133047&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,5,3252,['Cute Girls Hairstyles'],NETWORK_GEO,True,1,['00192995706156'],True,,True,False,False,,False,False,False,False,False,False,False,False,3252,[],9C1B08E6B66049E5AABAB2F4C0831ECD,6.7,29.88,USD,23.18,True,True,False,False,False,,True,https://i5.walmartimages.com/asr/87b7b96b-6326-4790-9ada-6f404488fb73.3a5b9c77e83293a4923800c0ebb4256b.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/87b7b96b-6326-4790-9ada-6f404488fb73.3a5b9c77e83293a4923800c0ebb4256b.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/87b7b96b-6326-4790-9ada-6f404488fb73.3a5b9c77e83293a4923800c0ebb4256b.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1SLBQOJQWRDF,919986253,REGULAR,"Spalding Ratchet Lift 44"" Polycarbonate Portable Basketball Hoop",44 x 30 Polycarbonate backboard; Slam Jam Breakaway Rim; 8 to 10 height with adjustment in 4 increments with Ratchet Lift,https://i5.walmartimages.com/asr/616f5b05-e7fa-4936-9988-6aefb5a65b30.9497b7b6ec7dcae77eee7e0ee4f93edd.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/Spalding-Ratchet-Lift-44-Polycarbonate-Portable-Basketball-Hoop/919986253,Sports & Outdoors,Portable Basketball Systems,4.2,56.0,,,,F55CDC31AB754BB68FE0B39041159D63,Walmart.com,True,True,['ATC'],True,Portable Basketball Hoops,sort=new&cat_id=4125_4161_4165_2257412&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,21,500,['Spalding'],NETWORK_GEO,True,1,['00689344404899'],True,,True,False,False,True,False,False,False,False,False,False,False,False,500,[],DD80B0C90C624642A45A4CCD0744F57B,160.0,225.0,USD,65.0,True,True,False,False,False,,True,https://i5.walmartimages.com/asr/616f5b05-e7fa-4936-9988-6aefb5a65b30.9497b7b6ec7dcae77eee7e0ee4f93edd.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/616f5b05-e7fa-4936-9988-6aefb5a65b30.9497b7b6ec7dcae77eee7e0ee4f93edd.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/616f5b05-e7fa-4936-9988-6aefb5a65b30.9497b7b6ec7dcae77eee7e0ee4f93edd.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,3360DMHFVYXW,283047909,REGULAR,"Instant Pot, 6-Quart Duo Crisp, Air Fryer+ Multi-Use Small Pressure Cooker to Roast Bake, Dehydrate & More","<li>11-IN-1 APPLIANCES: pressure cooker, air fryer, slow cooker, steamer, saut pan, food warmer, sous vide, roaster, mini oven, broiler, and dehydrator</li><li>INSTANT CRISP TECHNOLOGY ensures crispy</li>",https://i5.walmartimages.com/asr/76b113bb-b734-4bdb-a2c2-0cb667b753cc.4ee4516095933a66d6696b8bc88a5311.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/Instant-Pot-6-Quart-Duo-Crisp-Air-Fryer-Multi-Use-Small-Pressure-Cooker-to-Roast-Bake-Dehydrate-More/283047909,Home,Pressure Cookers & Canners,4.6,915.0,bestseller,Best Seller,sort=best_seller&cat_id=4044_623679_4779092_7747488&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,F55CDC31AB754BB68FE0B39041159D63,Walmart.com,True,True,['ATC'],True,Shop all Instant Pot,sort=new&cat_id=4044_623679_4779092_7747488&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,1,2256,['Instant Pot'],NETWORK_GEO,True,1,['00810028581821'],True,,True,False,False,,False,False,False,False,False,False,False,False,2256,[],FF172B277A054B72B5A60D1CF709CF57,149.0,,USD,,,True,False,False,False,,True,https://i5.walmartimages.com/asr/76b113bb-b734-4bdb-a2c2-0cb667b753cc.4ee4516095933a66d6696b8bc88a5311.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/76b113bb-b734-4bdb-a2c2-0cb667b753cc.4ee4516095933a66d6696b8bc88a5311.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/76b113bb-b734-4bdb-a2c2-0cb667b753cc.4ee4516095933a66d6696b8bc88a5311.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,['FREE_SHIPPING'],,,each,149.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6LV1BPLB7ATG,642462909,REGULAR,"SanDisk 256GB Ultra microSDXC UHS-I Card for Chromebook - 120MB/s, C10, U1, A1 - SDSQUA4-256G-GN6FA",256GB ULTRA USD 120MBS C10 UHS,https://i5.walmartimages.com/asr/808494d8-17b3-4aca-bb0b-e0418bc75f10.0082da8fb0f20f6eee7777fad19fa8e5.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/SanDisk-256GB-Ultra-microSDXC-UHS-I-Card-for-Chromebook-120MB-s-C10-U1-A1-SDSQUA4-256G-GN6FA/642462909,Electronics,Flash Memory,3.8,5.0,,,,5642807FB4414535AB0EDD45720A88DC,Carolina S Industries LLC,True,True,['ATC'],True,Micro SD Cards,sort=new&cat_id=3944_133277_132913_63988_4590075&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,19,52,['SanDisk'],NETWORK_GEO,,,['00619659185381'],True,1.0,False,False,True,True,False,False,False,False,False,False,False,False,52,[],704D863B24C74476850E67353E311436,53.55,,USD,,,True,False,False,False,,True,https://i5.walmartimages.com/asr/808494d8-17b3-4aca-bb0b-e0418bc75f10.0082da8fb0f20f6eee7777fad19fa8e5.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/808494d8-17b3-4aca-bb0b-e0418bc75f10.0082da8fb0f20f6eee7777fad19fa8e5.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/808494d8-17b3-4aca-bb0b-e0418bc75f10.0082da8fb0f20f6eee7777fad19fa8e5.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,['MARKETPLACE'],,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
129,7B10DO187EAS,760604510,VARIANT,"Contixo F16 FPV Drone with Camera 1080P HD RC Quadcopter 6 Axis Gyro, Optical Flow, Follow Me Mode, WiFi, Altitude Hold, Gesture Control, Headless Mode, 2.4G drone for kids & adults Batteries Included","<li>RC Quadcopter 6 Axis Gyro</li><li>1080P HD CAMERA & WIFI</li><li>Follow Me Mode</li><li>Optical Flow, Gesture Control</li><li>1-Key Takeoff/Landing</li><li>Automatic Hovering</li>",https://i5.walmartimages.com/asr/02825b7b-0701-4004-8875-115370e9ede1.86c651d2d407130f5527a4ad7f79fc0c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/Contixo-F16-FPV-Drone-Camera-1080P-HD-RC-Quadcopter-6-Axis-Gyro-Optical-Flow-Follow-Me-Mode-WiFi-Altitude-Hold-Gesture-Control-Headless-2-4G-drone-ki/760604510,Electronics,Aerial Drones,4.5,399.0,reducedprice,Reduced Price,,44559F3AE39542E588DEFBC4C0CBA137,AmazinGadget,True,False,['CHOOSE_OPTION'],True,All Drones with Cameras,sort=new&cat_id=3944_5525941_1677970_3044927&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,19,408,['Contixo'],ALWAYS_TWO_DAY,,,['00731642718229'],False,1.0,True,False,True,True,False,True,False,False,False,False,False,False,408,[],04E97FB5DFFC4283ADDB1271C0B815C0,69.99,99.99,USD,30.0,False,True,False,False,False,,True,https://i5.walmartimages.com/asr/02825b7b-0701-4004-8875-115370e9ede1.86c651d2d407130f5527a4ad7f79fc0c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/02825b7b-0701-4004-8875-115370e9ede1.86c651d2d407130f5527a4ad7f79fc0c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/02825b7b-0701-4004-8875-115370e9ede1.86c651d2d407130f5527a4ad7f79fc0c.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,['MARKETPLACE'],,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
130,69BPT1W5S29Y,671206219,REGULAR,"Ancestry DNA + Traits: Genetic Ethnicity + Traits Test, Ancestry DNA Testing Kit with 35+ Traits, Genetic Testing Kit",Get more of your inside story. Discover 35+ of your most interesting traits. Connect with your people in new ways.,https://i5.walmartimages.com/asr/c9880376-88f2-4e38-a99f-0ef027f7dadb.b59dd7f8c26ca55c8c99456a861b8d73.png?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/Ancestry-DNA-Traits-Genetic-Ethnicity-Traits-Test-Ancestry-DNA-Testing-Kit-with-35-Traits-Genetic-Testing-Kit/671206219,Health,DNA Testing Kits,4.3,29.0,specialbuy,Special Buy,,98460F89A0FD4930852C873A9FA370C2,"ANCESTRY.COM DNA, LLC",True,True,['ATC'],True,Home Health Tests,sort=new&cat_id=976760_1005860_542089_2543981&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,1,24981,['Ancestry'],NETWORK_GEO,,,['00855189008060'],True,,False,False,True,,False,False,False,False,False,False,False,False,24981,[],174820EA7FFC4C1DAACE7B98F51C453D,119.0,,USD,,,True,False,False,False,,True,https://i5.walmartimages.com/asr/c9880376-88f2-4e38-a99f-0ef027f7dadb.b59dd7f8c26ca55c8c99456a861b8d73.png?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/c9880376-88f2-4e38-a99f-0ef027f7dadb.b59dd7f8c26ca55c8c99456a861b8d73.png?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/c9880376-88f2-4e38-a99f-0ef027f7dadb.b59dd7f8c26ca55c8c99456a861b8d73.png?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,"['MARKETPLACE', 'FREE_SHIPPING']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,4ITCF0VZYRK7,251318279,REGULAR,"ZENSTYLE 23"" Calming Ultra Soft Donut Cuddler for Dogs/Cats, Self-Warming & Washable","<li>Ultra Soft/Super Comfort: Stuffed with premium PP cotton, super soft and breathable, help your pets restful sleep for improved behavior and better health! Covered with self-warming faux shag fur,</li>",https://i5.walmartimages.com/asr/0463a87e-3a53-4004-80ee-c9a022a64b56_1.e3ffd5d195e670571053754c38fbb923.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/ZENSTYLE-23-Calming-Ultra-Soft-Donut-Cuddler-for-Dogs-Cats-Self-Warming-Washable/251318279,Pets,Pet Beds,4.8,87.0,reducedprice,Reduced Price,,7966BD078F384CF7B3718938FC82CEF6,ZENSTYLE,True,True,['ATC'],True,All Dog Beds,sort=new&cat_id=5440_202072_6288223_7135140_1086271&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,1,181,['ZenStyle'],,,,['00700161267259'],True,1.0,False,False,True,,False,False,False,False,False,False,False,False,181,[],7B594E9916DD420A88F2C7AD119F0714,18.99,31.65,USD,12.66,False,True,False,False,False,,True,https://i5.walmartimages.com/asr/0463a87e-3a53-4004-80ee-c9a022a64b56_1.e3ffd5d195e670571053754c38fbb923.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/0463a87e-3a53-4004-80ee-c9a022a64b56_1.e3ffd5d195e670571053754c38fbb923.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/0463a87e-3a53-4004-80ee-c9a022a64b56_1.e3ffd5d195e670571053754c38fbb923.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,"['MARKETPLACE', 'FREE_SHIPPING']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,7LF35V4TMR0K,459366027,VARIANT,LeapFrog 100 Animals Book Interactive Bilingual Take-Along Word Book,"<li>Hold 100 animals in your hands with the touch-sensitive pages of the 100 Animals Book! Six double-sided, interactive pages feature animals from 12 habitats and environments. Kids have a natural</li>",https://i5.walmartimages.com/asr/9538c1ff-9cf9-4c7c-95e4-6e338531f2ff.fce6035b4e225b7b269b9b033a4c4c3a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/LeapFrog-100-Animals-Book-Interactive-Bilingual-Take-Along-Word-Book/459366027,Toys,Electronic Learning Systems,4.8,169.0,,,,F55CDC31AB754BB68FE0B39041159D63,Walmart.com,True,False,['CHOOSE_OPTION'],True,Toys for Kids 2 to 4 Years,sort=new&cat_id=4171_3318550_7016108_4703344&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,5,0,['LeapFrog'],NETWORK_GEO,True,1,['03417766095404'],False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,0,[],D70A32345129481B94B47BE453C25E06,,,,,,True,False,False,True,['PICKUP_TODAY'],True,https://i5.walmartimages.com/asr/9538c1ff-9cf9-4c7c-95e4-6e338531f2ff.fce6035b4e225b7b269b9b033a4c4c3a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/9538c1ff-9cf9-4c7c-95e4-6e338531f2ff.fce6035b4e225b7b269b9b033a4c4c3a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/9538c1ff-9cf9-4c7c-95e4-6e338531f2ff.fce6035b4e225b7b269b9b033a4c4c3a.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,,,,,,,,,,,,,17.88,51.99,True,,,,,,,,,3417766095404,,,,,,,,,,,,,,
133,62TZ3OHTTCF7,673056243,REGULAR,Women's Sweaters up to 50% Off,Women's Sweaters up to 50% Off,https://i5.walmartimages.com/asr/3b8cf17e-472e-4cab-ba41-0e060f83fd25.73c84b26c439beb338dc98d7c10e5ae6.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/col/Women-apos-s-Sweaters-up-to-50-Off/673056243,Clothing,Sweaters,4.47,1485.0,,,,,,True,False,,True,Collections,sort=new&cat_id=5438_6699717&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,46,9999,,NETWORK_GEO,,,['00466730562438'],False,,True,False,False,,False,False,False,False,False,False,False,False,9999,[],2fae25e712fe446aa70af32efd398282,4.5,,USD,,,True,True,False,False,['PICKUP'],True,https://i5.walmartimages.com/asr/3b8cf17e-472e-4cab-ba41-0e060f83fd25.73c84b26c439beb338dc98d7c10e5ae6.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/3b8cf17e-472e-4cab-ba41-0e060f83fd25.73c84b26c439beb338dc98d7c10e5ae6.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/3b8cf17e-472e-4cab-ba41-0e060f83fd25.73c84b26c439beb338dc98d7c10e5ae6.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,,,True,,,,,,,,,,,,,,,COLLECTION,,,,,,,,,,,,,,,,,,,,
134,3KD6B5ZOUUWG,487723562,REGULAR,Smoko Dumpling Ambient Light (Walmart Exclusive),"<li>Dimensions: 3 x 5.5 x 2.2""</li><li>Other known name, Gyoza.</li><li>Keeps you company at night</li><li>Care + Content:</li><li>3 x AAA batteries required (not included)</li><li>Made of soft</li>",https://i5.walmartimages.com/asr/2819cdc7-9a66-4dee-9f3e-22f2fd8671f8.e3727c55d3f53d81cecdd48294e510ba.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,/ip/Smoko-Dumpling-Ambient-Light-Walmart-Exclusive/487723562,Home,Novelty Lighting,4.1,34.0,,,,F55CDC31AB754BB68FE0B39041159D63,Walmart.com,True,True,['ATC'],True,Shop All Novelty Lights,sort=new&cat_id=4044_133012_133113_8132195_4953307&_be_shelf_id=61381&ps=60&facet=shelf_id:61381,1,1345,['Smoko'],NETWORK_GEO,True,,['00850014772567'],True,,True,False,False,,False,False,False,False,False,False,False,False,1345,[],12F4A40DC5C3420CBE302F26EE626780,12.96,16.0,USD,3.04,True,True,False,False,False,,True,https://i5.walmartimages.com/asr/2819cdc7-9a66-4dee-9f3e-22f2fd8671f8.e3727c55d3f53d81cecdd48294e510ba.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,"https://i5.walmartimages.com/asr/2819cdc7-9a66-4dee-9f3e-22f2fd8671f8.e3727c55d3f53d81cecdd48294e510ba.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff 1x, //i5.walmartimages.com/asr/2819cdc7-9a66-4dee-9f3e-22f2fd8671f8.e3727c55d3f53d81cecdd48294e510ba.jpeg?odnWidth=408&odnHeight=408&odnBg=ffffff 2x",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
